# Errores de medición para este método según cota para el error relativo en el criterio de parada.
# Se miden 6 valores para el rango de siempre, se indica el final de la medición correspondiente para cada valor de error con una línea '* tolerancia: 10^-i'
# orden[i] : alpha : invSqrt(alpha) : invSqrt(alpha) HWare : error : errorRelativo
 0 : 0.00000000010000000000 : 100000.00196909459191374481 : 99999.99999999995634425431 : 0.00196909463556949049 : 0.00000001969094596796
 0 : 0.00000000020000000000 : 70710.69761322313570417464 : 70710.67811865474504884332 : 0.01949456839065533131 : 0.00000027569475409913
 0 : 0.00000000030000000000 : 57735.03258719878795091063 : 57735.02691896257601911202 : 0.00566823621193179861 : 0.00000009817672144501
 0 : 0.00000000040000000000 : 50000.00098614668240770698 : 49999.99999999999272404239 : 0.00098614668968366459 : 0.00000001972293340468
 0 : 0.00000000050000000000 : 44721.36557579586224164814 : 44721.35954999579553259537 : 0.00602580006670905277 : 0.00000013474096752471
 0 : 0.00000000060000000000 : 40824.84356558610306819901 : 40824.82904638630134286359 : 0.01451919980172533542 : 0.00000035564618339320
 0 : 0.00000000070000000000 : 37796.45170330248947720975 : 37796.44730092272220645100 : 0.00440237976727075875 : 0.00000011647600684395
 0 : 0.00000000080000000000 : 35355.34885442975792102516 : 35355.33905932737252442166 : 0.00979510238539660349 : 0.00000027704725601002
 0 : 0.00000000090000000000 : 33333.33377940354694146663 : 33333.33333333333575865254 : 0.00044607021118281409 : 0.00000001338210615640
 0 : 0.00000000100000000000 : 31622.82927664470480522141 : 31622.77660168379225069657 : 0.05267496091255452484 : 0.00000166572574679325
 0 : 0.00000000110000000000 : 30151.13449987745843827724 : 30151.13445777635934064165 : 0.00004210109909763560 : 0.00000000139633548773
 0 : 0.00000000120000000000 : 28867.51627157125039957464 : 28867.51345948128800955601 : 0.00281208996239001863 : 0.00000009741364431686
 0 : 0.00000000130000000000 : 27735.01028784441950847395 : 27735.00981126145416055806 : 0.00047658296534791589 : 0.00000001718344289048
 0 : 0.00000000140000000000 : 26726.12420713107712799683 : 26726.12419124243751866743 : 0.00001588863960932940 : 0.00000000059449845725
 0 : 0.00000000150000000000 : 25819.92386577058641705662 : 25819.88897471611198852770 : 0.03489105447442852892 : 0.00000135132290303472
 0 : 0.00000000160000000000 : 25000.00049467607095721178 : 24999.99999999999636202119 : 0.00049467607459519058 : 0.00000001978704259228
 0 : 0.00000000170000000000 : 24253.59995218943731742911 : 24253.56250363329672836699 : 0.03744855614058906212 : 0.00000154404114087849
 0 : 0.00000000180000000000 : 23570.23128322606498841196 : 23570.22603955158410826698 : 0.00524367448088014498 : 0.00000022247021753290
 0 : 0.00000000190000000000 : 22941.57344103321156580932 : 22941.57338705617439700291 : 0.00005397703716880642 : 0.00000000235280449737
 0 : 0.00000000200000000000 : 22360.68277911334007512778 : 22360.67977499789776629768 : 0.00300411544230883010 : 0.00000013434810877577
 0 : 0.00000000300000000000 : 18257.41858518263325095177 : 18257.41858350553593481891 : 0.00000167709731613286 : 0.00000000009185840311
 0 : 0.00000000310000000000 : 17960.53028884865125291981 : 17960.53020267748797778040 : 0.00008617116327513941 : 0.00000000479780729685
 0 : 0.00000000320000000000 : 17677.67447529459604993463 : 17677.66952966368626221083 : 0.00494563090978772379 : 0.00000027976705401491
 0 : 0.00000000330000000000 : 17407.76565618531458312646 : 17407.76559556978463660926 : 0.00006061552994651720 : 0.00000000348209707918
 0 : 0.00000000340000000000 : 17149.89096117900044191629 : 17149.85851425088549149223 : 0.03244692811495042406 : 0.00000189196119021388
 0 : 0.00000000350000000000 : 16903.08510855514032300562 : 16903.08509457033142098226 : 0.00001398480890202336 : 0.00000000082735245147
 0 : 0.00000000360000000000 : 16666.66688854256790364161 : 16666.66666666666787932627 : 0.00022187590002431534 : 0.00000001331255382423
 0 : 0.00000000370000000000 : 16439.90032980578689603135 : 16439.89873053572955541313 : 0.00159927005734061822 : 0.00000009727979034284
 0 : 0.00000000380000000000 : 16222.14262656416394747794 : 16222.14211307625191693660 : 0.00051348791203054134 : 0.00000003165351975082
 0 : 0.00000000390000000000 : 16012.81542620425170753151 : 16012.81538050871131417807 : 0.00004569554039335344 : 0.00000000285368557478
 0 : 0.00000000400000000000 : 15811.41471554004601784982 : 15811.38830084189612534828 : 0.02641469814989250153 : 0.00000167060940624947
 0 : 0.00000000410000000000 : 15617.38301417535330983810 : 15617.37618886060590739362 : 0.00682531474740244448 : 0.00000043703319187391
 0 : 0.00000000420000000000 : 15430.33642470267295720987 : 15430.33499620919064909685 : 0.00142849348230811302 : 0.00000009257694991155
 0 : 0.00000000430000000000 : 15249.85725391821324592456 : 15249.85703326046495931223 : 0.00022065774828661233 : 0.00000001446949598364
 0 : 0.00000000440000000000 : 15075.56725009741421672516 : 15075.56722888817967032082 : 0.00002120923454640433 : 0.00000000140686145964
 0 : 0.00000000450000000000 : 14907.11985087492030288558 : 14907.11984999859669187572 : 0.00000087632361100987 : 0.00000000005878557493
 0 : 0.00000000460000000000 : 14744.20116111847164575011 : 14744.19561548971250886098 : 0.00554562875913688913 : 0.00000037612270061542
 0 : 0.00000000470000000000 : 14586.49915145307750208303 : 14586.49914978945344046224 : 0.00000166362406162079 : 0.00000000011405231950
 0 : 0.00000000480000000000 : 14433.75811395145137794316 : 14433.75672974064400477801 : 0.00138421080737316515 : 0.00000009590092867326
 0 : 0.00000000490000000000 : 14285.74364859229535795748 : 14285.71428571428623399697 : 0.02936287800912396051 : 0.00000205539723597220
 0 : 0.00000000500000000000 : 14142.13562799091232591309 : 14142.13562373095010116231 : 0.00000425996222475078 : 0.00000000030122481758
