# Tiempos de ejecución el método biseccion 
# orden[i] : alpha : tiempoEjecucionPromedio
0 : 0.00000000000000000000 : 30.6 : 33554432.0000000000000000 : 0.0000000000000000 
0 : 0.00000000010000000000 : 11.1 : 100000.4027055029728217 : 0.0000000001000000 
0 : 0.00000000020000000000 : 10.96 : 70710.6897596312192036 : 0.0000000001999999 
0 : 0.00000000030000000000 : 10.54 : 57735.0391310776831233 : 0.0000000002999998 
0 : 0.00000000040000000000 : 10.86 : 50000.0558328506958787 : 0.0000000003999998 
0 : 0.00000000050000000000 : 10.76 : 44721.3657665490463842 : 0.0000000004999996 
0 : 0.00000000060000000000 : 10.6 : 40824.8419962026455323 : 0.0000000005999996 
0 : 0.00000000070000000000 : 10.56 : 37796.4567949988631881 : 0.0000000006999996 
0 : 0.00000000080000000000 : 10.44 : 35355.3448798156096018 : 0.0000000007999996 
0 : 0.00000000090000000000 : 10.46 : 33333.3382176035520388 : 0.0000000008999996 
0 : 0.00000000100000000000 : 10.02 : 31622.7862206065074133 : 0.0000000009999992 
0 : 0.00000000110000000000 : 10.22 : 30151.1238908233171969 : 0.0000000010999992 
0 : 0.00000000120000000000 : 9.880000000000001 : 28867.5195655388415616 : 0.0000000011999992 
0 : 0.00000000130000000000 : 10.26 : 27735.0094748550691293 : 0.0000000012999992 
0 : 0.00000000140000000000 : 10.24 : 26726.1177202665785444 : 0.0000000013999992 
0 : 0.00000000150000000000 : 10.12 : 25819.8879035609315906 : 0.0000000014999992 
0 : 0.00000000160000000000 : 10.2 : 25000.0006315531354630 : 0.0000000015999992 
0 : 0.00000000170000000000 : 10.06 : 24253.5677354505714902 : 0.0000000016999993 
0 : 0.00000000180000000000 : 11.22 : 23570.2299198770706425 : 0.0000000017999993 
0 : 0.00000000190000000000 : 11.54 : 22941.5775646221627539 : 0.0000000018999984 
0 : 0.00000000200000000000 : 10.18 : 22360.6828832745231921 : 0.0000000019999984 
0 : 0.00000000300000000000 : 10.3 : 18257.4173942545567115 : 0.0000000029999985 
0 : 0.00000000310000000000 : 10.16 : 17960.5327188930459670 : 0.0000000030999985 
0 : 0.00000000320000000000 : 10.32 : 17677.6678924339685182 : 0.0000000031999985 
0 : 0.00000000330000000000 : 10.28 : 17407.7673218356430880 : 0.0000000032999985 
0 : 0.00000000340000000000 : 10.26 : 17149.8569343648632639 : 0.0000000033999985 
0 : 0.00000000350000000000 : 10.16 : 16903.0853865663229953 : 0.0000000034999985 
0 : 0.00000000360000000000 : 10.2 : 16666.6650666028981504 : 0.0000000035999985 
0 : 0.00000000370000000000 : 10.3 : 16439.8970862261448929 : 0.0000000036999985 
0 : 0.00000000380000000000 : 9.6 : 16222.1422918388452672 : 0.0000000037999968 
0 : 0.00000000390000000000 : 9.98 : 16012.8151815319943125 : 0.0000000038999985 
0 : 0.00000000400000000000 : 9.74 : 15811.3894723230696400 : 0.0000000039999968 
0 : 0.00000000410000000000 : 9.800000000000001 : 15617.3743103144988709 : 0.0000000040999986 
0 : 0.00000000420000000000 : 10.1 : 15430.3353307746147038 : 0.0000000041999968 
0 : 0.00000000430000000000 : 9.58 : 15249.8585263047643821 : 0.0000000042999986 
0 : 0.00000000440000000000 : 10.14 : 15075.5685599168464250 : 0.0000000043999968 
0 : 0.00000000450000000000 : 9.58 : 14907.1186884238795756 : 0.0000000044999986 
0 : 0.00000000460000000000 : 9.699999999999999 : 14744.1945870886047487 : 0.0000000045999968 
0 : 0.00000000470000000000 : 9.52 : 14586.4990514033670479 : 0.0000000046999986 
0 : 0.00000000480000000000 : 9.56 : 14433.7567511197685235 : 0.0000000047999968 
0 : 0.00000000490000000000 : 9.66 : 14285.7153890465233417 : 0.0000000048999986 
0 : 0.00000000500000000000 : 9.98 : 14142.1350415428387350 : 0.0000000049999969 
1 : 0.00000010000000000000 : 8.68 : 3162.2776579959740957 : 0.0000000999999656 
1 : 0.00000020000000000000 : 8.68 : 2236.0679790992107883 : 0.0000001999999313 
1 : 0.00000030000000000000 : 8.039999999999999 : 1825.7418606914079646 : 0.0000002999997832 
1 : 0.00000040000000000000 : 8.039999999999999 : 1581.1388289979870478 : 0.0000003999998626 
1 : 0.00000050000000000000 : 7.86 : 1414.2135623619424223 : 0.0000004999997145 
1 : 0.00000060000000000000 : 8.279999999999999 : 1290.9944497477265486 : 0.0000005999995665 
1 : 0.00000070000000000000 : 8.119999999999999 : 1195.2286089051026465 : 0.0000006999998732 
1 : 0.00000080000000000000 : 8.039999999999999 : 1118.0339884127370169 : 0.0000007999997251 
1 : 0.00000090000000000000 : 8.279999999999999 : 1054.0925536758743419 : 0.0000008999995771 
1 : 0.00000100000000000000 : 7.6 : 999.9999997962731868 : 0.0000009999994290 
1 : 0.00000110000000000000 : 7.62 : 953.4625891442539114 : 0.0000010999992810 
1 : 0.00000120000000000000 : 7.6 : 912.8709288298795173 : 0.0000011999991330 
1 : 0.00000130000000000000 : 7.56 : 877.0580190278465125 : 0.0000012999998944 
1 : 0.00000140000000000000 : 7.74 : 845.1542547114368062 : 0.0000013999997464 
1 : 0.00000150000000000000 : 7.68 : 816.4965810211456301 : 0.0000014999995983 
1 : 0.00000160000000000000 : 7.82 : 790.5694150674277125 : 0.0000015999994503 
1 : 0.00000170000000000000 : 7.64 : 766.9649886703483617 : 0.0000016999993022 
1 : 0.00000180000000000000 : 7.7 : 745.3559925277953653 : 0.0000017999991542 
1 : 0.00000190000000000000 : 7.58 : 725.4762501461262900 : 0.0000018999999156 
1 : 0.00000200000000000000 : 7.3 : 707.1067811809712111 : 0.0000019999988581 
