# Cantidad de iteraciones para este método con una tolerancia fija.
# Se miden 6 valores para el rango de siempre'
# orden : alpha : itersBiseccion : itersNewton : itersBiseccion + itersNetwon : topeItersBiseccion
0 : 0.00000000000000000000 : 0 : 101 : 101 : 10
0 : 0.00000000010000000000 : 0 : 101 : 101 : 10
0 : 0.00000000020000000000 : 0 : 101 : 101 : 10
0 : 0.00000000030000000000 : 0 : 101 : 101 : 10
0 : 0.00000000040000000000 : 0 : 101 : 101 : 10
0 : 0.00000000050000000000 : 0 : 101 : 101 : 10
0 : 0.00000000060000000000 : 0 : 101 : 101 : 10
0 : 0.00000000070000000000 : 0 : 101 : 101 : 10
0 : 0.00000000080000000000 : 0 : 101 : 101 : 10
0 : 0.00000000090000000000 : 0 : 101 : 101 : 10
0 : 0.00000000100000000000 : 0 : 101 : 101 : 10
0 : 0.00000000110000000000 : 0 : 101 : 101 : 10
0 : 0.00000000120000000000 : 0 : 101 : 101 : 10
0 : 0.00000000130000000000 : 0 : 101 : 101 : 10
0 : 0.00000000140000000000 : 0 : 101 : 101 : 10
0 : 0.00000000150000000000 : 0 : 101 : 101 : 10
0 : 0.00000000160000000000 : 0 : 101 : 101 : 10
0 : 0.00000000170000000000 : 0 : 101 : 101 : 10
0 : 0.00000000180000000000 : 0 : 101 : 101 : 10
0 : 0.00000000190000000000 : 0 : 101 : 101 : 10
0 : 0.00000000200000000000 : 0 : 101 : 101 : 10
0 : 0.00000000300000000000 : 0 : 101 : 101 : 10
0 : 0.00000000310000000000 : 0 : 101 : 101 : 10
0 : 0.00000000320000000000 : 0 : 101 : 101 : 10
0 : 0.00000000330000000000 : 0 : 101 : 101 : 10
0 : 0.00000000340000000000 : 0 : 101 : 101 : 10
0 : 0.00000000350000000000 : 0 : 101 : 101 : 10
0 : 0.00000000360000000000 : 0 : 101 : 101 : 10
0 : 0.00000000370000000000 : 0 : 101 : 101 : 10
0 : 0.00000000380000000000 : 0 : 101 : 101 : 10
0 : 0.00000000390000000000 : 0 : 101 : 101 : 10
0 : 0.00000000400000000000 : 0 : 101 : 101 : 10
0 : 0.00000000410000000000 : 0 : 101 : 101 : 10
0 : 0.00000000420000000000 : 0 : 101 : 101 : 10
0 : 0.00000000430000000000 : 0 : 101 : 101 : 10
0 : 0.00000000440000000000 : 0 : 101 : 101 : 10
0 : 0.00000000450000000000 : 0 : 101 : 101 : 10
0 : 0.00000000460000000000 : 0 : 101 : 101 : 10
0 : 0.00000000470000000000 : 0 : 101 : 101 : 10
0 : 0.00000000480000000000 : 0 : 101 : 101 : 10
0 : 0.00000000490000000000 : 0 : 101 : 101 : 10
0 : 0.00000000500000000000 : 0 : 101 : 101 : 10
1 : 0.00000010000000000000 : 0 : 101 : 101 : 10
1 : 0.00000020000000000000 : 0 : 101 : 101 : 10
1 : 0.00000030000000000000 : 0 : 101 : 101 : 10
1 : 0.00000040000000000000 : 0 : 101 : 101 : 10
1 : 0.00000050000000000000 : 0 : 101 : 101 : 10
1 : 0.00000060000000000000 : 0 : 101 : 101 : 10
1 : 0.00000070000000000000 : 0 : 101 : 101 : 10
1 : 0.00000080000000000000 : 0 : 101 : 101 : 10
1 : 0.00000090000000000000 : 0 : 101 : 101 : 10
1 : 0.00000100000000000000 : 0 : 101 : 101 : 10
1 : 0.00000110000000000000 : 0 : 101 : 101 : 10
1 : 0.00000120000000000000 : 0 : 101 : 101 : 10
1 : 0.00000130000000000000 : 0 : 101 : 101 : 10
1 : 0.00000140000000000000 : 0 : 101 : 101 : 10
1 : 0.00000150000000000000 : 0 : 101 : 101 : 10
1 : 0.00000160000000000000 : 0 : 101 : 101 : 10
1 : 0.00000170000000000000 : 0 : 101 : 101 : 10
1 : 0.00000180000000000000 : 0 : 101 : 101 : 10
1 : 0.00000190000000000000 : 0 : 101 : 101 : 10
1 : 0.00000200000000000000 : 0 : 101 : 101 : 10
1 : 0.00000300000000000000 : 0 : 101 : 101 : 10
1 : 0.00000310000000000000 : 0 : 101 : 101 : 10
1 : 0.00000320000000000000 : 0 : 101 : 101 : 10
1 : 0.00000330000000000000 : 0 : 101 : 101 : 10
1 : 0.00000340000000000000 : 0 : 101 : 101 : 10
1 : 0.00000350000000000000 : 0 : 101 : 101 : 10
1 : 0.00000360000000000000 : 0 : 101 : 101 : 10
1 : 0.00000370000000000000 : 0 : 101 : 101 : 10
1 : 0.00000380000000000000 : 0 : 101 : 101 : 10
1 : 0.00000390000000000000 : 0 : 101 : 101 : 10
1 : 0.00000400000000000000 : 0 : 101 : 101 : 10
1 : 0.00000410000000000000 : 0 : 101 : 101 : 10
1 : 0.00000420000000000000 : 0 : 101 : 101 : 10
1 : 0.00000430000000000000 : 0 : 101 : 101 : 10
1 : 0.00000440000000000000 : 0 : 101 : 101 : 10
1 : 0.00000450000000000000 : 0 : 101 : 101 : 10
1 : 0.00000460000000000000 : 0 : 101 : 101 : 10
1 : 0.00000470000000000000 : 0 : 101 : 101 : 10
1 : 0.00000480000000000000 : 0 : 101 : 101 : 10
1 : 0.00000490000000000000 : 0 : 101 : 101 : 10
1 : 0.00000500000000000000 : 0 : 101 : 101 : 10
2 : 0.00009999999999999998 : 0 : 101 : 101 : 10
2 : 0.00019999999999999998 : 0 : 101 : 101 : 10
2 : 0.00029999999999999997 : 0 : 101 : 101 : 10
2 : 0.00039999999999999996 : 0 : 101 : 101 : 10
2 : 0.00050000000000000001 : 0 : 101 : 101 : 10
2 : 0.00060000000000000006 : 0 : 101 : 101 : 10
2 : 0.00069999999999999999 : 0 : 101 : 101 : 10
2 : 0.00080000000000000004 : 0 : 101 : 101 : 10
2 : 0.00089999999999999998 : 0 : 101 : 101 : 10
2 : 0.00100000000000000002 : 0 : 101 : 101 : 10
2 : 0.00110000000000000007 : 0 : 101 : 101 : 10
2 : 0.00120000000000000011 : 0 : 101 : 101 : 10
2 : 0.00129999999999999994 : 0 : 101 : 101 : 10
2 : 0.00139999999999999999 : 0 : 101 : 101 : 10
2 : 0.00150000000000000003 : 0 : 101 : 101 : 10
2 : 0.00160000000000000008 : 0 : 101 : 101 : 10
2 : 0.00170000000000000012 : 0 : 101 : 101 : 10
2 : 0.00179999999999999995 : 0 : 101 : 101 : 10
2 : 0.00190000000000000000 : 0 : 101 : 101 : 10
2 : 0.00200000000000000004 : 0 : 101 : 101 : 10
2 : 0.00300000000000000006 : 0 : 101 : 101 : 10
2 : 0.00309999999999999989 : 0 : 101 : 101 : 10
2 : 0.00320000000000000015 : 0 : 101 : 101 : 10
2 : 0.00329999999999999998 : 0 : 101 : 101 : 10
2 : 0.00340000000000000024 : 0 : 101 : 101 : 10
2 : 0.00350000000000000007 : 0 : 101 : 101 : 10
2 : 0.00359999999999999990 : 0 : 101 : 101 : 10
2 : 0.00370000000000000016 : 0 : 101 : 101 : 10
2 : 0.00379999999999999999 : 0 : 101 : 101 : 10
2 : 0.00390000000000000025 : 0 : 101 : 101 : 10
2 : 0.00400000000000000008 : 0 : 101 : 101 : 10
2 : 0.00410000000000000035 : 0 : 101 : 101 : 10
2 : 0.00419999999999999974 : 0 : 101 : 101 : 10
2 : 0.00430000000000000000 : 0 : 101 : 101 : 10
2 : 0.00440000000000000027 : 0 : 101 : 101 : 10
2 : 0.00450000000000000053 : 0 : 101 : 101 : 10
2 : 0.00459999999999999992 : 0 : 101 : 101 : 10
2 : 0.00470000000000000018 : 0 : 101 : 101 : 10
2 : 0.00480000000000000045 : 0 : 101 : 101 : 10
2 : 0.00489999999999999984 : 0 : 101 : 101 : 10
2 : 0.00500000000000000010 : 0 : 101 : 101 : 10
3 : 0.00000000000000000347 : 0 : 101 : 101 : 10
3 : 0.01000000000000000368 : 0 : 101 : 101 : 10
3 : 0.02000000000000000389 : 0 : 101 : 101 : 10
3 : 0.03000000000000000583 : 0 : 101 : 101 : 10
3 : 0.04000000000000000777 : 0 : 101 : 101 : 10
3 : 0.05000000000000000278 : 0 : 101 : 101 : 10
3 : 0.06000000000000000472 : 0 : 7 : 7 : 10
3 : 0.07000000000000000666 : 0 : 8 : 8 : 10
3 : 0.08000000000000000167 : 0 : 12 : 12 : 10
3 : 0.09000000000000001055 : 0 : 11 : 11 : 10
3 : 0.10000000000000000555 : 0 : 9 : 9 : 10
3 : 0.11000000000000000056 : 0 : 8 : 8 : 10
3 : 0.12000000000000000944 : 0 : 7 : 7 : 10
3 : 0.13000000000000000444 : 0 : 7 : 7 : 10
3 : 0.14000000000000001332 : 0 : 6 : 6 : 10
3 : 0.14999999999999999445 : 0 : 6 : 6 : 10
3 : 0.16000000000000000333 : 0 : 6 : 6 : 10
3 : 0.17000000000000001221 : 0 : 6 : 6 : 10
3 : 0.17999999999999999334 : 0 : 5 : 5 : 10
3 : 0.19000000000000000222 : 0 : 5 : 5 : 10
3 : 0.20000000000000001110 : 0 : 5 : 5 : 10
3 : 0.30000000000000004441 : 0 : 5 : 5 : 10
3 : 0.30999999999999999778 : 0 : 5 : 5 : 10
3 : 0.32000000000000000666 : 0 : 5 : 5 : 10
3 : 0.33000000000000001554 : 0 : 5 : 5 : 10
3 : 0.34000000000000002442 : 0 : 5 : 5 : 10
3 : 0.35000000000000003331 : 0 : 5 : 5 : 10
3 : 0.36000000000000004219 : 0 : 5 : 5 : 10
3 : 0.36999999999999999556 : 0 : 5 : 5 : 10
3 : 0.38000000000000000444 : 0 : 5 : 5 : 10
3 : 0.39000000000000001332 : 0 : 6 : 6 : 10
3 : 0.40000000000000002220 : 0 : 6 : 6 : 10
3 : 0.41000000000000003109 : 0 : 6 : 6 : 10
3 : 0.42000000000000003997 : 0 : 6 : 6 : 10
3 : 0.43000000000000004885 : 0 : 6 : 6 : 10
3 : 0.44000000000000000222 : 0 : 6 : 6 : 10
3 : 0.45000000000000001110 : 0 : 6 : 6 : 10
3 : 0.46000000000000001998 : 0 : 6 : 6 : 10
3 : 0.47000000000000002887 : 0 : 6 : 6 : 10
3 : 0.48000000000000003775 : 0 : 6 : 6 : 10
3 : 0.49000000000000004663 : 0 : 6 : 6 : 10
3 : 0.50000000000000000000 : 0 : 6 : 6 : 10
4 : 0.09999999999999995004 : 0 : 9 : 9 : 10
4 : 0.19999999999999995559 : 0 : 5 : 5 : 10
4 : 0.29999999999999993339 : 0 : 5 : 5 : 10
4 : 0.39999999999999996669 : 0 : 6 : 6 : 10
4 : 0.50000000000000000000 : 0 : 6 : 6 : 10
4 : 0.59999999999999997780 : 0 : 6 : 6 : 10
4 : 0.69999999999999995559 : 0 : 7 : 7 : 10
4 : 0.80000000000000004441 : 0 : 7 : 7 : 10
4 : 0.90000000000000002220 : 0 : 7 : 7 : 10
4 : 1.00000000000000000000 : 0 : 7 : 7 : 10
4 : 1.10000000000000008882 : 0 : 7 : 7 : 10
4 : 1.19999999999999995559 : 0 : 6 : 6 : 10
4 : 1.30000000000000004441 : 0 : 6 : 6 : 10
4 : 1.39999999999999991118 : 0 : 5 : 5 : 10
4 : 1.50000000000000000000 : 0 : 5 : 5 : 10
4 : 1.60000000000000008882 : 0 : 4 : 4 : 10
4 : 1.69999999999999995559 : 0 : 5 : 5 : 10
4 : 1.80000000000000004441 : 0 : 6 : 6 : 10
4 : 1.90000000000000013323 : 0 : 6 : 6 : 10
4 : 2.00000000000000000000 : 0 : 7 : 7 : 10
