# Cantidad de iteraciones para este método con una tolerancia fija.
# Se miden 6 valores para el rango de siempre'
# orden : alpha : itersBiseccion : itersNewton : itersBiseccion + itersNetwon : topeItersBiseccion
0 : 0.00000000000000000000 : 10 : 101 : 111 : 10
0 : 0.00000000010000000000 : 10 : 101 : 111 : 10
0 : 0.00000000020000000000 : 10 : 101 : 111 : 10
0 : 0.00000000030000000000 : 10 : 101 : 111 : 10
0 : 0.00000000040000000000 : 10 : 101 : 111 : 10
0 : 0.00000000050000000000 : 10 : 101 : 111 : 10
0 : 0.00000000060000000000 : 10 : 101 : 111 : 10
0 : 0.00000000070000000000 : 10 : 101 : 111 : 10
0 : 0.00000000080000000000 : 10 : 101 : 111 : 10
0 : 0.00000000090000000000 : 10 : 101 : 111 : 10
0 : 0.00000000100000000000 : 10 : 101 : 111 : 10
0 : 0.00000000110000000000 : 10 : 101 : 111 : 10
0 : 0.00000000120000000000 : 10 : 101 : 111 : 10
0 : 0.00000000130000000000 : 10 : 101 : 111 : 10
0 : 0.00000000140000000000 : 10 : 101 : 111 : 10
0 : 0.00000000150000000000 : 10 : 101 : 111 : 10
0 : 0.00000000160000000000 : 10 : 101 : 111 : 10
0 : 0.00000000170000000000 : 10 : 101 : 111 : 10
0 : 0.00000000180000000000 : 10 : 101 : 111 : 10
0 : 0.00000000190000000000 : 10 : 101 : 111 : 10
0 : 0.00000000200000000000 : 10 : 101 : 111 : 10
0 : 0.00000000300000000000 : 10 : 101 : 111 : 10
0 : 0.00000000310000000000 : 10 : 101 : 111 : 10
0 : 0.00000000320000000000 : 10 : 101 : 111 : 10
0 : 0.00000000330000000000 : 10 : 101 : 111 : 10
0 : 0.00000000340000000000 : 10 : 101 : 111 : 10
0 : 0.00000000350000000000 : 10 : 101 : 111 : 10
0 : 0.00000000360000000000 : 10 : 101 : 111 : 10
0 : 0.00000000370000000000 : 10 : 101 : 111 : 10
0 : 0.00000000380000000000 : 10 : 101 : 111 : 10
0 : 0.00000000390000000000 : 10 : 101 : 111 : 10
0 : 0.00000000400000000000 : 10 : 101 : 111 : 10
0 : 0.00000000410000000000 : 10 : 101 : 111 : 10
0 : 0.00000000420000000000 : 10 : 101 : 111 : 10
0 : 0.00000000430000000000 : 10 : 101 : 111 : 10
0 : 0.00000000440000000000 : 10 : 101 : 111 : 10
0 : 0.00000000450000000000 : 10 : 101 : 111 : 10
0 : 0.00000000460000000000 : 10 : 101 : 111 : 10
0 : 0.00000000470000000000 : 10 : 101 : 111 : 10
0 : 0.00000000480000000000 : 10 : 101 : 111 : 10
0 : 0.00000000490000000000 : 10 : 101 : 111 : 10
0 : 0.00000000500000000000 : 10 : 101 : 111 : 10
1 : 0.00000010000000000000 : 10 : 101 : 111 : 10
1 : 0.00000020000000000000 : 10 : 5 : 15 : 10
1 : 0.00000030000000000000 : 10 : 5 : 15 : 10
1 : 0.00000040000000000000 : 10 : 7 : 17 : 10
1 : 0.00000050000000000000 : 10 : 8 : 18 : 10
1 : 0.00000060000000000000 : 10 : 11 : 21 : 10
1 : 0.00000070000000000000 : 10 : 101 : 111 : 10
1 : 0.00000080000000000000 : 10 : 101 : 111 : 10
1 : 0.00000090000000000000 : 10 : 101 : 111 : 10
1 : 0.00000100000000000000 : 10 : 101 : 111 : 10
1 : 0.00000110000000000000 : 10 : 10 : 20 : 10
1 : 0.00000120000000000000 : 10 : 8 : 18 : 10
1 : 0.00000130000000000000 : 10 : 7 : 17 : 10
1 : 0.00000140000000000000 : 10 : 7 : 17 : 10
1 : 0.00000150000000000000 : 10 : 6 : 16 : 10
1 : 0.00000160000000000000 : 10 : 6 : 16 : 10
1 : 0.00000170000000000000 : 10 : 6 : 16 : 10
1 : 0.00000180000000000000 : 10 : 5 : 15 : 10
1 : 0.00000190000000000000 : 10 : 5 : 15 : 10
1 : 0.00000200000000000000 : 10 : 5 : 15 : 10
1 : 0.00000300000000000000 : 10 : 6 : 16 : 10
1 : 0.00000310000000000000 : 10 : 6 : 16 : 10
1 : 0.00000320000000000000 : 10 : 6 : 16 : 10
1 : 0.00000330000000000000 : 10 : 6 : 16 : 10
1 : 0.00000340000000000000 : 10 : 6 : 16 : 10
1 : 0.00000350000000000000 : 10 : 7 : 17 : 10
1 : 0.00000360000000000000 : 10 : 7 : 17 : 10
1 : 0.00000370000000000000 : 10 : 7 : 17 : 10
1 : 0.00000380000000000000 : 10 : 7 : 17 : 10
1 : 0.00000390000000000000 : 10 : 7 : 17 : 10
1 : 0.00000400000000000000 : 10 : 7 : 17 : 10
1 : 0.00000410000000000000 : 10 : 6 : 16 : 10
1 : 0.00000420000000000000 : 10 : 6 : 16 : 10
1 : 0.00000430000000000000 : 10 : 6 : 16 : 10
1 : 0.00000440000000000000 : 10 : 6 : 16 : 10
1 : 0.00000450000000000000 : 10 : 6 : 16 : 10
1 : 0.00000460000000000000 : 10 : 6 : 16 : 10
1 : 0.00000470000000000000 : 10 : 6 : 16 : 10
1 : 0.00000480000000000000 : 10 : 5 : 15 : 10
1 : 0.00000490000000000000 : 10 : 5 : 15 : 10
1 : 0.00000500000000000000 : 10 : 5 : 15 : 10
2 : 0.00009999999999999998 : 9 : 5 : 14 : 10
2 : 0.00019999999999999998 : 8 : 4 : 12 : 10
2 : 0.00029999999999999997 : 8 : 4 : 12 : 10
2 : 0.00039999999999999996 : 8 : 5 : 13 : 10
2 : 0.00050000000000000001 : 8 : 4 : 12 : 10
2 : 0.00060000000000000006 : 8 : 5 : 13 : 10
2 : 0.00069999999999999999 : 7 : 5 : 12 : 10
2 : 0.00080000000000000004 : 7 : 4 : 11 : 10
2 : 0.00089999999999999998 : 8 : 4 : 12 : 10
2 : 0.00100000000000000002 : 8 : 5 : 13 : 10
2 : 0.00110000000000000007 : 8 : 4 : 12 : 10
2 : 0.00120000000000000011 : 7 : 5 : 12 : 10
2 : 0.00129999999999999994 : 7 : 4 : 11 : 10
2 : 0.00139999999999999999 : 7 : 4 : 11 : 10
2 : 0.00150000000000000003 : 7 : 5 : 12 : 10
2 : 0.00160000000000000008 : 7 : 5 : 12 : 10
2 : 0.00170000000000000012 : 7 : 5 : 12 : 10
